L_RNA1_ratio_scaled	L_RNA2_ratio_scaled	L_RNA3_ratio_scaled	L_RNA4_ratio_scaled	L_RNA5_ratio_scaled
chr7:126495362-126495626	-2.50845843936294	-3.2615432884226	-1.28223487465015	-1.86910945521835	-2.2200001823115
chr7:12727803-12728067	-0.237239561088716	-0.85957932317795	-1.0016603856686	-0.815417747524577	-1.021697073824
chr7:12827728-12827992	0.564194000215702	0.168301229959054	0.0163778436294086	0.0579875508467216	-0.108571087398579
chr7:128323292-128323556	0.0229359558105655	0.074578237338543	0.0301490291917132	-0.183455632400538	-0.0233406066259768
chr7:128752323-128752587	-0.371005103709032	0.0691019044976356	-0.479225576934769	-0.526585350073988	-0.397127624111602
chr7:129392220-129392484	-0.677077601172363	-1.21840903208855	-1.5242380630427	-1.91110504295832	-1.9335721451436
chr7:129444063-129444327	0.382533974002035	0.284481142395008	-0.79509088318244	-0.325167958135007	-0.101597221670311
chr7:129466537-129466801	-0.79873610216138	-0.783660208927612	-0.952913462393788	0.091425744558503	-0.420054340713965
chr7:131148906-131149170	-0.44488780789493	-0.0235719173724711	-0.526391467246315	0.0708685403489869	-0.492435564008494
chr7:131157724-131157988	-0.740836405968191	-0.273559027618102	-0.503192643250069	-0.297049746735357	-0.601044868977421
chr7:131288556-131288820	0.94674013005782	1.06585499608646	1.11414109222639	1.15341448777283	1.11220697512985
chr7:131443212-131443476	-0.389627872473165	-0.867654074017958	-0.889803224058131	-0.762510053448446	-0.547176163832031
chr7:131538643-131538907	0.889849010385438	1.09478287196826	1.50538244011385	0.881405536126144	1.316287152601
chr7:131581765-131582029	-0.6483242769662	-2.05224600949596	-0.682623181015522	-0.690034997630438	-0.83549750129048
chr7:132328343-132328607	-0.544901708515273	0.161760279252554	0.0412859636352782	-0.25449267507647	0.163806747677592
chr7:132441921-132442185	-0.183121267321918	-1.28186306144476	-0.668231984347538	-0.73039784587088	-1.07956314040906
chr7:132464074-132464338	-1.88175992645971	-3.4044728819952	-1.97141172388365	-1.30529386310482	-2.50413692645532
chr7:132865777-132866041	1.03439426463484	0.661642369826989	0.824985866414181	0.689272064167947	1.15943311622823
chr7:134355214-134355478	0.454854420304893	0.823795148829077	0.43270780775729	0.619566932248436	0.791833861507222
chr7:134449941-134450205	0.653367330191991	0.622584677969857	1.24371107939073	0.635616231506476	0.170581732804317
chr7:134480605-134480869	-4.89581692812152	-3.71750204566532	-4.02253032443855	-4.12357220655026	-4.32446995949607
chr7:134533039-134533303	-1.17046026585142	-1.27118435084038	-1.19808670801312	-1.41027926550804	-0.989910463571056
chr7:135217810-135218074	-1.28320035684252	-0.931653148966994	-0.422355463283678	-1.39926117077946	-0.888430791552531
chr7:135740389-135740653	-2.45949062659639	-1.96683952836041	-2.5514995355345	-1.70440401847533	-1.59644219037449
chr7:135740833-135741097	0.589309102379711	-0.658993702339425	0.0570549805705236	-0.23992553520382	-0.0632261186040064
chr7:135769234-135769498	-0.317913840513717	-0.72001405524912	-0.58835349642239	-0.377024743150212	-0.554268255247852
chr7:135774061-135774325	0.135541546444186	0.227336613070176	0.541295876665016	0.133232245195988	0.488339546010015
chr7:135914174-135914438	-0.360558485792641	0.70995449770106	-0.701427078545307	-0.129925019946077	-0.419372226461619
chr7:135931065-135931329	-1.15880630491685	-0.640376647425913	0.0820090473855205	0.940599209649095	-1.49686035766188
chr7:136033927-136034191	0.544300404609049	0.167036877689039	0.181441556968163	-0.651052218839517	-0.524280083301389
chr7:136180019-136180283	0.790797162701078	-0.630073667162705	-0.706685796825511	-0.72512882643257	-0.934075816748518
chr7:136884804-136885068	-0.275390794885521	0.429218621504147	-0.320680085036584	1.10966799543627	-0.41687419729467
chr7:136993086-136993350	-0.383019461084335	-0.652404081993486	-1.08383767325493	-0.646755340016351	-0.630023804421791
chr7:136997960-136998224	-0.268004411253326	0.777926236235129	0.12511133000298	0.382649181588195	0.248064765904825
chr7:137867792-137868056	-1.06819001521253	-1.42118933765903	0.174955713695678	-0.214650118103459	-1.50802487287369
chr7:137871491-137871755	-0.573215317988599	0.171343447790688	-0.648903980629751	-0.815400586549791	-1.02777645125397
chr7:137891022-137891286	0.148156658108645	0.0050842741217179	-1.13838971999568	0.0784967518626044	-1.13687336557613
chr7:138077679-138077943	-0.84292820468523	-1.36065259614209	-1.20969444372418	-0.925492290301216	-0.571367947495843
chr7:13834171-13834435	-0.856247400001034	-0.832121998996923	-1.24961503840862	-1.25228604870181	-0.963251515595586
chr7:139059298-139059562	-0.855850328000269	-0.217866299518201	-0.835913147789396	-0.881516363367068	-0.486598683196377
chr7:139264145-139264409	-2.66578283030428	-2.53746522943586	-2.75695206388042	-2.61424671604273	-2.72419107551031
chr7:139574395-139574659	-0.280207593676729	-0.128289629244555	0.125934618286808	-0.0270457168721923	-0.388740565431362
chr7:140155604-140155868	0.183605125831536	-0.248721645483854	-1.61849719989364	-0.364122892986222	-0.873325645288072
chr7:140261264-140261528	-0.352800128496105	-0.72662504225595	-1.08937219212572	-0.0639514058917979	0.189915440694113
chr7:140506426-140506690	-0.744902263423773	-0.446965215018258	-0.845003517655751	-0.350962397175905	-0.764859783022314
chr7:141303108-141303372	-2.73013733665258	-2.90184816454575	-2.36431742742528	-2.69008079419175	-2.74115248753531
chr7:141312354-141312618	-1.84697278783911	-1.72830444974738	-1.79613902062282	-2.06978297713759	-2.03841723325859
chr7:141329156-141329420	1.25285691559796	0.864120513019574	-0.121429695263212	0.740596014321907	-0.192340842706955
chr7:141365190-141365454	-0.771137039985469	-0.0770805974254622	-0.320964309254489	-0.049569139852976	0.175481383694238
chr7:141381890-141382154	-1.02472797196433	-0.725395919048598	-0.904240712144559	-0.69629511741659	-0.778798763042926
chr7:141402764-141403028	1.47839119305405	1.29824571267298	1.23518861905932	1.56993988010514	0.921550405476011
chr7:141430711-141430975	-0.09737602175084	-0.032664511590272	0.103861522698427	0.406671308831216	0.19864540943669
chr7:141535151-141535415	0.255031647927469	0.469596972852604	0.547152186129449	0.663556633947748	0.669914935109606
chr7:141562396-141562660	-0.533282281012208	0.840269648533514	-0.444263856302144	-0.349053112546008	-0.769457577684164
chr7:14218924-14219188	0.575032920755256	0.659656706099017	0.596374568463161	0.625723563591331	0.479469632334111
chr7:142629849-142630113	-0.596692146745118	-0.150282003934285	-0.353103530021325	-0.547929698619549	0.0110721384336642
chr7:143049034-143049298	-0.0368695495680413	-0.396676158288203	-0.569304418312911	-0.120138406867333	-0.350839373157675
chr7:143248838-143249102	-0.874453378287988	-0.139080214164249	-0.735878347661278	-0.897759713715189	-0.695669004119365
chr7:143331200-143331464	-0.128553751963496	0.591182048884058	0.490873018638844	0.118668830464415	1.02148536064198
chr7:143499699-143499963	0.752244317251048	0.793496442038309	1.73641654248077	0.82574192558678	0.990654487488405
chr7:14414348-14414612	-1.16422294971452	-0.0671391039561988	-0.884475573275876	-0.995480360087968	-0.758764612845952
chr7:146781369-146781633	-0.296157954984729	-0.150714593103215	0.488253633581903	-0.779047789191949	0.00318620408740312
chr7:147068756-147069020	-0.307871443967418	-0.0845913681906802	-0.342047361846519	0.154738178337268	-0.118893864303514
chr7:148480685-148480949	1.15836871955409	-0.0217075239907386	-0.140959415564289	-0.815689739356309	-0.259565156897716
chr7:148733739-148734003	0.403720586099187	0.122578941602379	0.0461546703372551	0.0858893650638318	0.178126237263976
chr7:148739007-148739271	-0.915786267102564	-0.881465236164676	-0.959227253526013	-0.29310939274718	-0.333294396644887
chr7:149329683-149329947	0.433012242596387	0.566788759713516	1.10094052291523	0.689679994459619	0.40582612627293
chr7:149729962-149730226	-0.163200236105807	-0.897954114083897	0.410554235939555	-0.969398567727558	-0.419897903830552
chr7:150567737-150568001	-0.200816427464134	-0.494465335958769	-0.623269968424732	-0.0218854593231677	-0.371635216350535
chr7:150716941-150717205	-0.791343249217052	0.129729920409479	-1.21727435993726	-0.780386517569773	-1.67261375033812
chr7:150765394-150765658	-1.10156853956521	-1.04546033401024	-1.34961082180134	-0.842162001248552	-1.48211028667599
chr7:150777869-150778133	0.15091159410369	-0.148783924888398	0.12206977706847	0.177214174604356	-0.0996092320014339
chr7:150986434-150986698	-0.491037455978597	-0.401880498429773	-0.760056984016723	-1.10275780876712	-0.454290633350648
chr7:151673073-151673337	-0.617652239801195	-0.398085801762557	-0.444786409710223	-0.568821062065124	-0.527032471521646
chr7:151708424-151708688	-1.62192637537201	-1.48691155551374	-1.7823477176701	-0.848430208422311	-1.17657911890279
chr7:151801910-151802174	0.231748003423921	-0.635306612229029	0.105221561883864	0.432240933231366	-0.690848271635658
chr7:152366284-152366548	-1.36672917731358	-1.69160750018544	-2.00323217265831	-0.030815426196163	-1.79185542777491
chr7:152827358-152827622	-0.857583219939094	-0.82953436326869	-0.750790714408059	-0.68192987110743	-0.0600555654188628
chr7:154441559-154441823	-0.675529757445129	-0.644652785596606	-0.944526272514557	0.106268460815268	-0.254696766554896
chr7:155235324-155235588	0.350585344785269	-0.025750851979871	-0.218205654524678	0.997630427191439	-0.266603505389343
chr7:155269974-155270238	-0.322124129344119	0.225915875944028	-0.240765825521413	-0.762908536235243	-1.3500612961423
chr7:15542279-15542543	-0.725455345111546	-0.616474177887836	-0.865070503544043	-0.574323806699555	-0.575565802655431
chr7:155546979-155547243	0.433469077710949	0.353978811356245	0.266327463458741	-0.491755645287222	0.596860420742071
chr7:155619155-155619419	-1.06945446581394	-0.796856860895248	-1.26944532259524	-2.22207128036319	-1.6112790878528
chr7:155917541-155917805	-0.209920984798761	-0.106999602841743	-0.30963681744944	-0.56557760827993	0.227937783058511
chr7:156516716-156516980	0.843411588892546	0.395278720545787	0.248676641060144	1.44873652188161	0.12059240999773
chr7:156524876-156525140	-2.0974165125889	-1.88507894961986	-1.74837762790299	-0.947868202066119	-1.79933326383397
chr7:156527270-156527534	-0.740489469525722	0.0892765226162853	-0.475921374936391	-0.292808314742097	-0.789565006151075
chr7:157503216-157503480	-1.0413015238618	-0.55681065944487	-0.841319436852359	-0.661128779782317	-0.523125229442503
chr7:157906187-157906451	-0.425654951608268	0.421635675198829	0.156193714553882	-0.152737051920727	0.868448960388306
chr7:158264095-158264359	0.14935205678937	0.0702972761323024	0.352478796700447	0.363904722395323	0.209368097551153
chr7:15839598-15839862	0.455282697439655	0.962728106546779	0.993183177912933	1.05811798479063	0.604774157709776
chr7:159064784-159065048	0.66400767600497	1.27367323425258	0.408033209847223	2.05403556571446	1.14856708886443
chr7:159068246-159068510	-3.04564556216675	-2.00875548530728	-2.81323416813808	-2.59043527441151	-1.5304755640979
chr7:16026560-16026824	-0.964359921841322	-0.779768568224429	0.139111973721952	-0.273297197296556	-0.963190953200819
chr7:1638195-1638459	0.892426159533499	1.01560435936285	0.423624977131935	0.21823798424859	-0.00710920858363642
chr7:1647983-1648247	0.837394868587867	1.25453153546704	0.464418875923703	0.824684036644204	1.4367039519861
chr7:16740483-16740747	-0.395962970945242	-0.274461550676359	0.796906387764524	-0.583218923249524	-0.367359186362358
chr7:1708449-1708713	0.191193311244659	0.324999416948947	0.820714723926961	0.36259975919903	0.224242896122064
chr7:17230602-17230866	0.151597956062168	0.267710918180118	1.54008749958422	0.425431806741005	0.224062472558997
chr7:1726032-1726296	0.248850190131925	0.686108563499491	1.3630051672806	0.849930336259973	-0.135999060596392
chr7:17276412-17276676	-1.24069835112939	-1.34619079553537	-1.17612699433179	-1.32489465332524	-1.95251498597546
chr7:1732918-1733182	-0.34330000920041	-0.571833130260911	-0.719426282675293	-0.670392795242586	-0.55716940569626
chr7:17487212-17487476	-0.442689544002568	-0.542688018291337	-0.422219758203427	-0.190812463039119	-0.872075588221361
chr7:1759008-1759272	-1.15708661729859	-0.804123395455878	-1.77515402363417	-1.43597450427935	-0.735461124034302
chr7:17618315-17618579	-1.51345831219043	-0.774252917156484	-1.22965829456305	-1.0269555822631	-1.46991661021246
chr7:17987187-17987451	-2.46147276093571	-2.20268528590918	-2.16775185336332	-1.95739672104482	-2.38103668545541
chr7:1850407-1850671	-0.742977690862625	-0.152024555094613	-0.138138075266624	-0.470763839520817	-0.782480956382772
chr7:1923506-1923770	0.873105889208596	0.801057540408066	0.526328512260307	0.575384924419533	0.61163133398756
chr7:19560874-19561138	-0.699813990012698	-0.900899512557932	-0.495349850340833	0.0519301296644692	-0.699514816072877
chr7:2009399-2009663	-0.277719908199685	-0.492614504487231	-0.747531280586772	-0.531731349969912	-0.434537089037498
chr7:21910034-21910298	0.131842611620778	-0.0819399564510194	-0.284948970065558	0.184348884056048	0.196549585320545
chr7:21923470-21923734	-1.05722334318464	-0.938707919710975	-0.872952479832602	-1.07903440121742	-1.16957210189894
chr7:21954759-21955023	-0.722977841658739	-1.00404608887095	-2.03628667866837	-1.66605626719249	-1.87570630512069
chr7:2195845-2196109	0.00997287925657533	-0.833229088570484	-1.72356206775102	-0.469187760843605	-1.88951076151706
chr7:22122467-22122731	-1.76021288814642	-1.10435796084911	-1.24629269581207	-1.49501163767146	-1.11335878346824
chr7:22128275-22128539	-0.31432834180248	-0.70002870207563	-0.591676653251833	0.215556245456493	-0.410179687162759
chr7:22341726-22341990	-1.00660422685621	-0.242649882563372	-1.35588714187768	-0.0305846039713282	-0.700113455261465
chr7:22563556-22563820	-0.200790145195253	-0.665188792279896	0.109354580379172	-0.571020391603639	-0.374934288273204
chr7:22812155-22812419	-1.80076478869131	-1.45222761928306	-0.930557933962665	-0.929972100110507	-1.13957977220551
chr7:22867444-22867708	0.471088127874691	-0.437707835232573	-0.336091148738433	-0.117375487607463	-0.644204752325196
chr7:23118263-23118527	-3.00767309769984	-2.40775062626977	-3.3634253006352	-2.85404909187513	-2.13316033854232
chr7:23123112-23123376	-0.410429454090609	0.298442723281828	-0.440995139587987	-0.195415707274382	-0.461693737756272
chr7:23129453-23129717	0.280553181094697	0.505770193940382	0.0780898619344236	0.353553205196798	0.0324867088713178
chr7:23200078-23200342	-0.592290258775024	-0.257123339265585	-0.452153239626842	-0.549596467181669	-0.517933534699223
chr7:23956990-23957254	0.458724181688562	0.72867968217414	0.0482497095424877	0.578818282323135	-0.3883609128378
chr7:24341287-24341551	0.00537034875744315	0.137781474361679	-0.0215650689090797	0.0205926662393643	0.626674359073025
chr7:24726960-24727224	-1.00428818301552	-0.674837076845961	-0.151782357781151	-0.474986752090143	-0.467838180120706
chr7:24787325-24787589	0.542599499463122	0.0783578393435785	0.132953872372299	0.360097116548171	-0.112357180521372
chr7:25676402-25676666	-0.0929433632770084	-0.689361171496233	0.135301229570393	-0.277855652506009	-0.988541295870993
chr7:25765486-25765750	-0.735316579600783	-0.714087796679845	0.053159749586409	-0.593026079782137	-0.308191904195987
chr7:25840802-25841066	-1.01751178611212	-0.311923791778659	-1.4177830018184	-0.00726826533863584	-0.433940905016588
chr7:25861933-25862197	-0.490147053305102	-0.535914957012281	-0.425335923832539	-0.36806722196823	-0.884850878632494
chr7:25886675-25886939	1.25156706607918	0.634858131907683	0.13324764363436	1.32414226988817	-0.0545336661511293
chr7:26343735-26343999	0.703095000350764	0.461977656806061	0.476116608504529	0.540088183215271	0.668641465409705
chr7:2787456-2787720	1.09036788893909	1.90553125226916	1.40804026214166	1.40080305338067	0.971704874512564
chr7:28348720-28348984	-0.360496028059865	-0.354006490348814	-0.40603259671622	-0.671305341673464	-0.423682765935316
chr7:28529141-28529405	-1.31615030097371	-0.249779003116707	0.620619644304662	0.359558847931312	-0.0961425997955114
chr7:28696087-28696351	-0.356075383522188	-0.178763618183139	0.433748170377719	-0.232733942634545	-0.208666484516928
chr7:29019632-29019896	-2.01406333123952	-1.26774407221885	-1.36556662782718	-1.89673632476094	-2.10851156195389
chr7:29471575-29471839	-0.197547183688793	0.384443683260733	-0.044836932987921	0.357651439297792	-0.385957718724658
chr7:30406783-30407047	-1.13978357900149	-0.710830194917393	-1.04118709887908	-1.27746207582999	-1.38250731031276
chr7:30448473-30448737	0.0133442680868094	0.54446492287427	-0.423080907630747	0.304636060142969	-0.0170015389676758
chr7:3164933-3165197	0.186954309912384	1.18778701670343	0.786962672433496	0.939636574631263	1.02020491916633
chr7:31875215-31875479	-1.05920129899852	-1.43373583260406	-1.09053285186618	-1.11074550168969	-1.99088240699206
chr7:31906511-31906775	-1.17050613477028	0.890113673730364	-0.208206208510495	2.17185497866274	-0.391055033513164
chr7:31919168-31919432	-1.5678226737768	-0.598302049936516	-0.526729890621693	-1.51866487174768	-0.719024268698046
chr7:31980342-31980606	0.000789922537155264	0.434385210944791	-0.0810562619984799	0.117579883287648	-0.0790583978691617
chr7:32053452-32053716	-0.482066473272671	-0.281102863999193	-0.0795157396931951	0.0700873738324428	0.688738796375298
chr7:32057259-32057523	-0.237424425691206	-0.641889804782495	-1.30505937430623	-0.719227095439735	-1.03041782794298
chr7:32157832-32158096	-1.09357910929448	-0.238078857210774	-0.271112118626011	-0.0901632276189311	-0.837097406467061
chr7:32761252-32761516	0.185917699884618	0.42698389391926	0.332397250621265	0.106492528361307	0.154479957104229
chr7:33072130-33072394	-0.51576111557815	-0.529769917024309	-0.440478998148034	-0.573020262583887	-0.484301064783933
chr7:33678671-33678935	0.00171644920236709	-0.131999550030848	-0.440892576347709	-0.445330041141206	-0.558924844508825
chr7:34190677-34190941	-1.41589117134255	-0.385820224681435	-0.675725923214757	0.302730795633379	0.277383816760445
chr7:34604154-34604418	-1.67757521072371	-1.62391663955238	-2.23442507706993	-1.07084525396637	-2.1405097336236
chr7:34612992-34613256	-0.414088415549667	-0.291818114839986	0.0721972658012473	0.239054729939081	0.00977287255754367
chr7:34748025-34748289	-0.83142731579638	-0.122252977400862	-0.947991297949274	-1.09916069969215	-0.982516682172812
chr7:35198650-35198914	-1.44443182510751	0.363359151912892	-1.4028179093982	-1.48184978134822	-1.64755885441401
chr7:35228616-35228880	0.172936484729055	0.801329410372096	-0.299923792099643	0.579728331207925	-0.119193440330225
chr7:35239081-35239345	-0.945787882816296	-0.714205970362838	-0.542815579683202	-0.682506799260326	-0.682402460722811
chr7:35375344-35375608	-0.0730596825017696	0.301540810884001	-0.373747949950796	0.376207337824311	-0.215034050067732
chr7:35422537-35422801	-0.350575722759059	-0.548233801604721	0.130894087226002	1.74704213835281	-0.605836457092521
chr7:35466605-35466869	-3.03741481869412	-3.50478925486974	-4.12005981049331	-4.02869446940122	-4.15929366166518
chr7:35536685-35536949	-0.291148797311966	0.079975356072535	1.12458654687821	-0.268537613370261	0.340765865275133
chr7:36104366-36104630	0.189268377913943	1.18900703186913	0.0583303851928504	-0.0111052167236082	-1.06592253741019
chr7:36461083-36461347	-0.871404468277456	-0.706827150555987	-1.21752751736086	-1.06330426884762	-1.0406665299736
chr7:36603261-36603525	0.546400983343908	0.822526904685621	0.59744795446123	0.84446862177229	0.808797615075391
chr7:36747051-36747315	-1.393002150821	-0.786411191873314	-0.438821958343724	-0.373255373055046	-0.752597026230451
chr7:36760898-36761162	-0.0904723202329335	0.035656493012067	0.437708673215141	0.793222595428786	0.818727545651629
chr7:36795333-36795597	0.258513715702908	0.288531495598671	0.700354714362001	0.493909742596304	0.052523462829069
chr7:38584652-38584916	-0.363158826208233	-0.572308577756801	-0.335497376039047	-0.434917094149552	-0.500930419647481
chr7:38753153-38753417	-3.83417101745071	-3.42365721716285	-3.92989728677348	-3.9595732811641	-3.49309339142823
chr7:38863872-38864136	-0.8385359760247	-0.113291310591512	-0.458550031917086	-0.307467400343237	-1.05343254113249
chr7:3898369-3898633	0.0605666238878099	0.229963732289557	0.0244277569155711	0.294743349485511	0.22314800082759
chr7:40403321-40403585	1.2385553744924	-0.0207213310716497	0.29055390645698	-0.690839202730251	-0.246049594852416
chr7:41048097-41048361	0.289596925295183	0.0388617817501075	0.185146446415694	0.739657578073063	-0.373517735919299
chr7:41316195-41316459	-0.848538242820289	-1.33771818403643	0.236906116877256	-0.812660530407703	-1.02823630633408
chr7:41415507-41415771	-0.0263177382888447	0.233593997495935	-0.194125698321468	0.326175206233018	0.0593936637254626
chr7:41437770-41438034	0.892760562735231	0.63528137285991	0.711396224667717	2.16584630007543	-0.073979298330708
chr7:41466040-41466304	0.105961644464164	0.856260892534419	0.619601578992657	1.00760506339361	0.472379290655345
chr7:41508564-41508828	0.253720819889798	0.45734980132217	0.532886530083362	0.269193181978749	0.261816786216591
chr7:41708760-41709024	-0.00702479626334167	-0.114615884409164	-0.00480035708128831	0.543386576542164	0.135831165221708
chr7:42263638-42263902	-0.700465490740373	-0.459514636560335	-0.691904650553743	-0.0779164363874186	-0.844188667751288
chr7:43877800-43878064	0.0040377512926687	0.251528135420797	-0.327683237047981	0.116317479654331	-0.0508312742968538
chr7:44065110-44065374	0.198274175437617	-0.691872431844729	-0.293181915881922	-0.528946805758815	-0.32662129821769
chr7:442003-442267	0.980113609107547	0.235808395964033	0.87366826422465	0.491712163586683	1.12526300025638
chr7:44271475-44271739	0.734097089281992	0.54249208181231	0.265992242106333	1.18980933280941	0.351813943084779
chr7:44291810-44292074	-0.445542049010212	-0.716447036086515	-0.701239965161084	-0.581160763433359	-0.72116386139196
chr7:44313922-44314186	0.259272245859485	0.263423080557823	1.00678503675246	0.737263661453797	1.12510696517915
chr7:44398949-44399213	-3.34264912498576	-3.61584426994136	-4.46532518352492	-3.31593704816821	-3.64194219449211
chr7:44433959-44434223	0.0915857174261221	0.405444677645013	0.061384751720562	0.216529839838457	0.0369790664882335
chr7:44711738-44712002	0.478354535541031	1.0187100174531	0.776965005895071	0.170060817831939	0.448014096712447
chr7:44713523-44713787	0.238411797467386	-0.56701066391002	-0.492812798913798	-0.0716163473115183	0.372629933998409
chr7:45210585-45210849	-0.888558151293315	-0.419621957678399	-0.510964043851935	-0.0733229206702638	-0.744114707123433
chr7:45211461-45211725	-0.24983807406599	0.0289091102932404	0.0807187802337734	0.0672013934651584	0.137204007782863
chr7:45233757-45234021	-0.328339564252448	-1.02091289146259	-0.689518226847708	-1.05713228860491	-1.00811966102642
chr7:45239572-45239836	0.455785826638005	-0.360167529420775	0.438304408075548	-1.0246459612523	1.03417312813747
chr7:45293639-45293903	-3.46049118374731	-3.73075764642209	-3.11458220860498	-3.42093873216932	-3.5301847630968
chr7:45690976-45691240	-0.0745503099663768	0.243852205316904	0.188479726639077	0.983117456053472	0.0650921450636492
chr7:45694946-45695210	0.442197370478322	-0.394285933906866	-0.264076142523441	-0.0508088474844151	0.042667212198579
chr7:45762371-45762635	0.115391302754622	0.351200309192624	0.49162328181509	0.337263055166058	0.261240291586079
chr7:45876318-45876582	-1.9713538379482	-1.19491747061101	-3.93448703998132	-1.85723254262455	-2.93600944716055
chr7:45881574-45881838	0.914833126352649	0.619506554834649	1.09202838492669	0.745712387099583	0.658194928530687
chr7:45882436-45882700	-0.398832314791184	-0.544965671159521	0.0840713818919828	-0.0918521625801427	-0.2542751664418
chr7:45887863-45888127	0.271563151615912	0.172669011540391	0.594542649475889	0.514275052403305	0.352992254735976
chr7:46154334-46154598	-0.993842821852624	0.582472212725452	-0.82126590689794	-1.44369702525144	-0.499074651007668
chr7:47461141-47461405	-0.270998321694744	0.111391915726432	-0.181687049393986	0.32985702316934	0.438993121645342
chr7:47846599-47846863	-1.33634960455907	-1.44005751344156	0.491362627567283	-1.18272559873436	-1.29998026081224
chr7:48144672-48144936	-0.0557658882503154	0.840161570267321	0.557589909086718	0.0408275349300419	0.232314370722186
chr7:49779031-49779295	-1.70620985717322	-1.41313835199243	-1.65756879126877	-1.68986321697007	-1.94133492571756
chr7:49790521-49790785	2.4217018832068	0.159450295969298	-0.195252516568805	0.2508893221448	0.253341762299141
chr7:49894925-49895189	-0.579588316011862	-0.395885672514004	-0.00790581002744386	0.293197472478555	-0.243118897964555
chr7:50565131-50565395	-0.893257080871414	-1.14804375700752	-0.537268575901867	-1.03783199941317	-0.996263090599691
chr7:50605781-50606045	-1.48646181422188	-1.2300154656187	-1.01617326466304	-1.61103349925409	-0.299150091476782
chr7:50622418-50622682	0.368486180742169	0.524698505281161	0.713034083782846	0.809724557661933	0.777597754328831
chr7:50821339-50821603	-0.627054311051051	0.683402262477323	0.30338635322809	-0.421540235116497	-1.01437283140772
chr7:51186356-51186620	-0.82833860614894	-1.43084999054739	-0.788289523991231	-1.26960353403388	-0.575167853779546
chr7:51278511-51278775	-0.748294156439572	-1.95816793635049	-1.7372513112633	-2.22551771886429	-1.3308460712428
chr7:53383129-53383393	-2.18452155989075	-1.5377804413466	-1.62183777540964	-1.95076688703679	-2.21760787789298
chr7:5488863-5489127	-0.713834143587983	-0.928451504516983	-0.606779540004626	-1.48877372669785	-1.99048224725233
chr7:55150375-55150639	1.05921926526682	1.34626803038632	1.31109979328536	1.51138622580729	1.22456309881817
chr7:55516133-55516397	-3.10231687175568	-1.83693744430392	-2.07085276058926	-1.66484492438629	-2.54406335881263
chr7:565711-565975	-0.351029040283827	0.264716382901774	0.491797808075093	0.124588893698861	-0.0767181820123762
chr7:57339051-57339315	0.563794923752013	1.1081319203074	0.974055290041144	0.806641024780107	0.624151719490586
chr7:6050175-6050439	-2.22498382303588	-1.68380238674027	-1.48235682846359	-1.20735997557773	-1.94002332577072
chr7:6162633-6162897	0.570362666834223	0.544009316779664	0.503855836901428	0.946698632449385	0.638487603080387
chr7:6167138-6167402	0.355837605242867	0.608373226402005	0.683364136866932	0.910518026023884	0.260729027642595
chr7:62806643-62806907	-0.740159912234466	-0.429921650325828	-1.01182769726746	-0.346245850553718	-0.997179614932288
chr7:6338841-6339105	-0.319896827133204	-0.688498519342612	0.0657474330234008	2.87920749592735	0.0236804145407162
chr7:6473552-6473816	-0.240156450729129	-0.241493810751597	-0.355828002369975	-1.24284581181304	-0.511160374923642
chr7:650423-650687	1.55266107099561	-0.143242532163603	0.786757893727628	0.61668571731229	1.17513277487748
chr7:657877-658141	0.367285116364037	-0.987577456469181	-0.199609476262748	-0.283520048577094	-0.155789262791374
chr7:66033975-66034239	-1.28415451892882	-0.738973393634611	-1.62163132706093	-1.56344202936645	-1.25780253386425
chr7:66036436-66036700	-0.521918820629169	-0.479574870574437	-0.694279080390312	0.401384617277132	-0.810764091044897
chr7:66184717-66184981	0.992216512786208	0.825546200994708	0.591916127635022	0.586888987980875	0.748631814423527
chr7:66190114-66190378	0.68555650542753	1.21663962363532	1.01921391302858	0.767634367833083	0.504143616296904
chr7:66535739-66536003	1.1600931891099	0.995292615714019	1.28693083333155	0.950069152330608	1.03703817256709
chr7:66859976-66860240	-2.12804868961576	-3.05088337941248	-2.13862795342847	-2.49232453449766	-2.46006606769197
chr7:67022767-67023031	-2.9329693570036	-2.70795617842043	-3.56068527681572	-3.13388207068236	-3.72760220924947
chr7:67190130-67190394	0.0469850099858872	0.439419586891963	0.0206044674137777	0.176792775399712	0.472711101111409
chr7:67226615-67226879	-2.35036670294441	-2.66556945913917	-2.45814102750617	-2.39785263882655	-2.8176112736122
chr7:67229854-67230118	-2.21204647939824	-1.64037459545328	-1.96921846106052	-2.28753185955862	-2.0701195666119
chr7:67334473-67334737	-0.616146790006232	-0.646375627572212	-0.807627069613187	-0.449560635277039	-0.581183133914974
chr7:67338865-67339129	-1.95812380473363	-2.52604781586928	-2.33243017749676	-2.27267111914263	-2.66087042049325
chr7:67358260-67358524	-0.767896312189928	-0.760700896865136	-1.05617693820456	0.471872017212688	-0.804820705252423
chr7:68184838-68185102	-2.57162100440431	-2.26829616833839	-1.68544380537537	-2.98207812033363	-2.79151614734478
chr7:68334696-68334960	0.0622557855236996	0.753809474490146	-0.0437095077148812	0.629836450184021	-0.111379619143138
chr7:6888180-6888444	-0.764707613178955	-0.906888355981413	-0.894529089945279	-1.06960077935162	-0.96329418582864
chr7:69457518-69457782	0.590673934567845	-0.130258026029803	0.259847122820959	-0.0934393019976382	1.77383801979573
